Handle,Title,Body (HTML),Vendor,Type,Tags,Published,Variant SKU,Variant Price,Variant Inventory Qty,Image Src,nombre_zh,descripcion_zh,categoria,categoria_es,Canal,notas
cepillito-brocha-peque-a-blanca-de-pl-stico,Cepillito / brocha pequeña blanca de plástico,"Cepillito / brocha pequeña blanca de plástico

📦 Características:
• Blanco
• material plástico
• Brocha fina

✨ Estado: Nuevo
🚚 Disponible para entrega o recogida

🛒 VivaBien — Tu tienda de confianza en República Dominicana",VivaBien,Herramientas y Ferretería,工具五金,TRUE,VBC5F8588B,40.00,10,VBC5F8588B.jpg,小刷子,,工具五金,Herramientas y Ferretería,"Shopify,Facebook Marketplace",价格由 AI 从图片识别：RD$ 40，请在审核台确认
espejo-decorativo-espejo-con-cuerda-para-colgar-40cm,Espejo decorativo / espejo con cuerda para colgar 40cm,"Espejo decorativo / espejo con cuerda para colgar 40cm

📦 Características:
• Borde decorado con cuerda
• Marco blanco
• Diseño con cordón

✨ Estado: Nuevo
🚚 Disponible para entrega o recogida

🛒 VivaBien — Tu tienda de confianza en República Dominicana",VivaBien,Baño y Sanitarios,浴室卫浴,TRUE,VBC690E309,195.00,10,VBC690E309.jpg,绳边镜子,,浴室卫浴,Baño y Sanitarios,"Shopify,Facebook Marketplace",价格由 AI 从图片识别：RD$ 195，请在审核台确认
pinzas-pa-u-as-rosas-herramientas-de-manicura,"Pinzas pa uñas rosas, herramientas de manicura","Pinzas pa uñas rosas, herramientas de manicura

📦 Características:
• Color rosado
• Herramienta para uñas

✨ Estado: Nuevo
🚚 Disponible para entrega o recogida

🛒 VivaBien — Tu tienda de confianza en República Dominicana",VivaBien,Belleza y Cuidado Personal,美容个护,TRUE,VBC6A5771B,90.00,10,VBC6A5771B.jpg,美甲镊子,,美容个护,Belleza y Cuidado Personal,"Shopify,Facebook Marketplace","品名由豆包识图生成 conf=0.80，卖点:['颜色粉色', '美甲工具']"
u-as-postizas-u-as-acr-licas-moradas-con-brillo-24-piezas,Uñas postizas / uñas acrílicas moradas con brillo 24 piezas,"Uñas postizas / uñas acrílicas moradas con brillo 24 piezas

📦 Características:
• Morado
• Con lentejuelas
• Paquete de 24 piezas
• Incluye pegamento

✨ Estado: Nuevo
🚚 Disponible para entrega o recogida

🛒 VivaBien — Tu tienda de confianza en República Dominicana",VivaBien,Belleza y Cuidado Personal,美容个护,TRUE,VBC6F92959,85.00,10,VBC6F92959.jpg,紫色美甲贴,,美容个护,Belleza y Cuidado Personal,"Shopify,Facebook Marketplace",价格由 AI 从图片识别：RD$ 85，请在审核台确认
d-o-de-sombras-maquillaje-ojos-con-brocha-y-brillo,Dúo de sombras / maquillaje ojos con brocha y brillo,"Dúo de sombras / maquillaje ojos con brocha y brillo

📦 Características:
• Sombra de ojos bicolor
• Con cepillo
• Empaque brillante

✨ Estado: Nuevo
🚚 Disponible para entrega o recogida

🛒 VivaBien — Tu tienda de confianza en República Dominicana",VivaBien,Belleza y Cuidado Personal,美容个护,TRUE,VBC713DA0B,60.00,10,VBC713DA0B.jpg,眼影套装,,美容个护,Belleza y Cuidado Personal,"Shopify,Facebook Marketplace",⚠ 图片可能拍反，价格从旋转图中识别 | 价格由 AI 从图片识别：RD$ 100，请在审核台确认
silic-n-negro-pega-pu-sellador-impermeable-310ml,Silicón negro / pega PU / sellador impermeable 310ml,"Silicón negro / pega PU / sellador impermeable 310ml

📦 Características:
• Negro
• Curado rápido
• Impermeable
• 310ml

✨ Estado: Nuevo
🚚 Disponible para entrega o recogida

🛒 VivaBien — Tu tienda de confianza en República Dominicana",VivaBien,Herramientas y Ferretería,工具五金,TRUE,VBC7AC31C9,325.00,10,VBC7AC31C9.jpg,聚氨酯密封胶,,工具五金,Herramientas y Ferretería,"Shopify,Facebook Marketplace",价格由 AI 从图片识别：RD$ 325，请在审核台确认
libros-decorativos-libros-falsos-para-casa-y-oficina,Libros decorativos / libros falsos para casa y oficina,"Set de adornos blancos de madera con soga

📦 Características:
• un set
• Blanco
• De madera
• Con decoración de cuerda de yute

✨ Estado: Nuevo
🚚 Disponible para entrega o recogida

🛒 VivaBien — Tu tienda de confianza en República Dominicana",VivaBien,Decoración del Hogar,家居装饰,TRUE,VBC7DA3792,615.00,10,VBC7DA3792.jpg,家居假书装饰摆件,,家居装饰,Decoración del Hogar,"Shopify,Facebook Marketplace",价格由 AI 从图片识别：RD$ 515，请在审核台确认
aud-fonos-auriculares-usb-c-blancos,Audífonos / auriculares USB-C blancos,"Audífonos / auriculares USB-C blancos

📦 Características:
• puerto USB-C
• Blanco

✨ Estado: Nuevo
🚚 Disponible para entrega o recogida

🛒 VivaBien — Tu tienda de confianza en República Dominicana",VivaBien,Electrónicos y Tecnología,电子数码,TRUE,VBC8228C20,200.00,10,VBC8228C20.jpg,USB-C耳机,,电子数码,Electrónicos y Tecnología,"Shopify,Facebook Marketplace",价格由 AI 从图片识别：RD$ 200，请在审核台确认
m-quina-de-desayuno-sandwichera-horno-1200w,Máquina de desayuno / sandwichera / horno 1200W,"Máquina de desayuno / sandwichera / horno 1200W

📦 Características:
• 1200W

✨ Estado: Nuevo
🚚 Disponible para entrega o recogida

🛒 VivaBien — Tu tienda de confianza en República Dominicana",VivaBien,Cocina y Hogar,厨房家居,TRUE,VBC8404A23,1150.00,10,VBC8404A23.jpg,早餐机,,厨房家居,Cocina y Hogar,"Shopify,Facebook Marketplace",价格由 AI 从图片识别：RD$ 175，请在审核台确认
pesta-as-postizas-negras-de-maple-lindas-y-naturales,"Pestañas postizas negras de maple, lindas y naturales","Pestañas postizas negras de maple, lindas y naturales

📦 Características:
• Segmentado
• Negro

✨ Estado: Nuevo
🚚 Disponible para entrega o recogida

🛒 VivaBien — Tu tienda de confianza en República Dominicana",VivaBien,Belleza y Cuidado Personal,美容个护,TRUE,VBC8747BC0,90.00,10,VBC8747BC0.jpg,秋枫叶假睫毛,,美容个护,Belleza y Cuidado Personal,"Shopify,Facebook Marketplace","品名由豆包识图生成 conf=0.80，卖点:['分段式', '黑色']"
tel-fono-fijo-residencial-blanco-con-m-sica-y-redial,Teléfono fijo / residencial blanco con música y redial,"Teléfono fijo / residencial blanco con música y redial

📦 Características:
• Blanco
• Garantía de 6 meses
• Con función de retención de música
• Función de rellamada

✨ Estado: Nuevo
🚚 Disponible para entrega o recogida

🛒 VivaBien — Tu tienda de confianza en República Dominicana",VivaBien,Electrónicos y Tecnología,电子数码,TRUE,VBC8755BF7,480.00,10,VBC8755BF7.jpg,有线电话机,,电子数码,Electrónicos y Tecnología,"Shopify,Facebook Marketplace",价格由 AI 从图片识别：RD$ 180，请在审核台确认 | 价格经二次OCR修正：180 → RD$ 480
bocina-inal-mbrica-parlante-port-til-roja-con-micr-fono-usb,Bocina inalámbrica / parlante portátil roja con micrófono USB,"Bocina inalámbrica / parlante portátil roja con micrófono USB

📦 Características:
• Portátil
• Rojo
• Inalámbrico
• puerto USB
• Función de micrófono

✨ Estado: Nuevo
🚚 Disponible para entrega o recogida

🛒 VivaBien — Tu tienda de confianza en República Dominicana",VivaBien,Electrónicos y Tecnología,电子数码,TRUE,VBC8F03F58,460.00,10,VBC8F03F58.jpg,迷你无线音箱,,电子数码,Electrónicos y Tecnología,"Shopify,Facebook Marketplace",价格由 AI 从图片识别：RD$ 60，请在审核台确认
picadora-de-ajo-el-ctrica-250ml-rosada,Picadora de ajo eléctrica 250ml rosada,"Picadora de ajo eléctrica 250ml rosada

📦 Características:
• 250ml
• Eléctrico
• Rosado

✨ Estado: Nuevo
🚚 Disponible para entrega o recogida

🛒 VivaBien — Tu tienda de confianza en República Dominicana",VivaBien,Cocina y Hogar,厨房家居,TRUE,VBC90D3B6B,285.00,10,VBC90D3B6B.jpg,电动蒜泥机,,厨房家居,Cocina y Hogar,"Shopify,Facebook Marketplace",价格由 AI 从图片识别：RD$ 285，请在审核台确认
bloqueador-solar-protector-solar-spf50-resistente-al-agua-80,Bloqueador solar / protector solar SPF50+ resistente al agua 80ml,"Bloqueador solar / protector solar SPF50+ resistente al agua 80ml

📦 Características:
• SPF50+
• Impermeable
• Resistente al envejecimiento por luz
• 80ml

✨ Estado: Nuevo
🚚 Disponible para entrega o recogida

🛒 VivaBien — Tu tienda de confianza en República Dominicana",VivaBien,Belleza y Cuidado Personal,美容个护,TRUE,VBC9928746,75.00,10,VBC9928746.jpg,防晒乳液,,美容个护,Belleza y Cuidado Personal,"Shopify,Facebook Marketplace",价格由 AI 从图片识别：RD$ 75，请在审核台确认
kit-el-ctrico-para-u-as-pedicure-25000-rpm-dorado,Kit eléctrico para uñas / pedicure 25000 RPM dorado,"Kit eléctrico para uñas / pedicure 25000 RPM dorado

📦 Características:
• un set
• Velocidad de 25000 RPM
• color dorado
• Eléctrico

✨ Estado: Nuevo
🚚 Disponible para entrega o recogida

🛒 VivaBien — Tu tienda de confianza en República Dominicana",VivaBien,Belleza y Cuidado Personal,美容个护,TRUE,VBC9DBD489,1800.00,10,VBC9DBD489.jpg,美甲修足套装,,美容个护,Belleza y Cuidado Personal,"Shopify,Facebook Marketplace",价格由 AI 从图片识别：RD$ 1800，请在审核台确认
letrero-decorativo-madera-blanco-con-plantas,Letrero decorativo madera blanco con plantas,"Letrero decorativo madera blanco con plantas

📦 Características:
• De madera
• Blanco
• Con decoración de plantas

✨ Estado: Nuevo
🚚 Disponible para entrega o recogida

🛒 VivaBien — Tu tienda de confianza en República Dominicana",VivaBien,Decoración del Hogar,家居装饰,TRUE,VBCB5B959D,155.00,10,VBCB5B959D.jpg,欢迎装饰牌,,家居装饰,Decoración del Hogar,"Shopify,Facebook Marketplace",价格由 AI 从图片识别：RD$ 155，请在审核台确认
abanico-port-til-mini-ventilador-usb-recargable-silencioso,Abanico portátil / mini ventilador USB recargable silencioso,"Abanico portátil / mini ventilador USB recargable silencioso

📦 Características:
• Batería integrada
• Bajo ruido
• carga USB
• Verde y amarillo

✨ Estado: Nuevo
🚚 Disponible para entrega o recogida

🛒 VivaBien — Tu tienda de confianza en República Dominicana",VivaBien,Electrónicos y Tecnología,电子数码,TRUE,VBCB9A2D04,165.00,10,VBCB9A2D04.jpg,迷你手持风扇,,电子数码,Electrónicos y Tecnología,"Shopify,Facebook Marketplace",价格由 AI 从图片识别：RD$ 145，请在审核台确认 | 价格经二次OCR修正：145 → RD$ 165
ambientador-aromatizante-naranja-con-tapa,Ambientador / aromatizante naranja con tapa,"Ambientador / aromatizante naranja con tapa

📦 Características:
• Color naranja
• Con tapa

✨ Estado: Nuevo
🚚 Disponible para entrega o recogida

🛒 VivaBien — Tu tienda de confianza en República Dominicana",VivaBien,Decoración del Hogar,家居装饰,TRUE,VBCBD74233,35.00,10,VBCBD74233.jpg,空气清新剂,,家居装饰,Decoración del Hogar,"Shopify,Facebook Marketplace",价格由 AI 从图片识别：RD$ 35，请在审核台确认
l-mpara-led-uv-para-secado-de-u-as-48w,Lámpara LED/UV para Secado de Uñas 48W,"Lámpara LED/UV para uñas 48W

📦 Características:
• 48W
• lámpara LED/UV

✨ Estado: Nuevo
🚚 Disponible para entrega o recogida

🛒 VivaBien — Tu tienda de confianza en República Dominicana",VivaBien,Belleza y Cuidado Personal,美容个护,TRUE,VBCC1EC562,480.00,10,VBCC1EC562.jpg,LED美甲灯,,美容个护,Belleza y Cuidado Personal,"Shopify,Facebook Marketplace",价格由 AI 从图片识别：RD$ 895，请在审核台确认
estufa-de-gas-fog-n-de-gas-5-quemadores-acero-inoxidable,Estufa de gas / fogón de gas 5 quemadores acero inoxidable,"Estufa de gas / fogón de gas 5 quemadores acero inoxidable

📦 Características:
• 5 quemadores
• material de acero inoxidable

✨ Estado: Nuevo
🚚 Disponible para entrega o recogida

🛒 VivaBien — Tu tienda de confianza en República Dominicana",VivaBien,Cocina y Hogar,厨房家居,TRUE,VBCC234DFE,7640.00,10,VBCC234DFE.jpg,燃气灶,,厨房家居,Cocina y Hogar,"Shopify,Facebook Marketplace",
estufa-de-gas-hornilla-3-quemadores-negra-para-exteriores,Estufa de gas / hornilla 3 quemadores negra para exteriores,"Estufa de gas / hornilla 3 quemadores negra para exteriores

📦 Características:
• 3 quemadores de gas
• Material metálico negro
• Para uso exterior o comercial

✨ Estado: Nuevo
🚚 Disponible para entrega o recogida

🛒 VivaBien — Tu tienda de confianza en República Dominicana",VivaBien,Cocina y Hogar,厨房家居,TRUE,VBCC2AF2C9,1195.00,10,VBCC2AF2C9.jpg,三头燃气灶,,厨房家居,Cocina y Hogar,"Shopify,Facebook Marketplace",价格由 AI 从图片识别：RD$ 175，请在审核台确认
portarretrato-marco-dorado-8x10-pulgadas-20x25-cm,Portarretrato / marco dorado 8x10 pulgadas 20x25 cm,"Portarretrato / marco dorado 8x10 pulgadas 20x25 cm

📦 Características:
• 8x10 pulgadas
• 20cmx25cm
• color dorado
• Borde con textura de hoja

✨ Estado: Nuevo
🚚 Disponible para entrega o recogida

🛒 VivaBien — Tu tienda de confianza en República Dominicana",VivaBien,Decoración del Hogar,家居装饰,TRUE,VBCC32E120,140.00,10,VBCC32E120.jpg,金色相框,,家居装饰,Decoración del Hogar,"Shopify,Facebook Marketplace",价格由 AI 从图片识别：RD$ 140，请在审核台确认
bandeja-charola-de-pintura-pl-stica-azul-para-rodillo,Bandeja / charola de pintura plástica azul para rodillo,"Bandeja / charola de pintura plástica azul para rodillo

📦 Características:
• Azul
• material plástico
• Para rodillos de pintura

✨ Estado: Nuevo
🚚 Disponible para entrega o recogida

🛒 VivaBien — Tu tienda de confianza en República Dominicana",VivaBien,Herramientas y Ferretería,工具五金,TRUE,VBCC8EC250,165.00,10,VBCC8EC250.jpg,油漆托盘,,工具五金,Herramientas y Ferretería,"Shopify,Facebook Marketplace",价格由 AI 从图片识别：RD$ 165，请在审核台确认
ganchos-de-techo-con-base-pl-stica-blanca-ideales-para-colga,"Ganchos de techo con base plástica blanca, ideales para colgar objetos","Ganchos de techo con base plástica blanca, ideales para colgar objetos

📦 Características:
• cable metálico
• Base de plástico blanco
• compatible con colgar

✨ Estado: Nuevo
🚚 Disponible para entrega o recogida

🛒 VivaBien — Tu tienda de confianza en República Dominicana",VivaBien,Decoración del Hogar,家居装饰,TRUE,VBCC9BA788,35.00,10,VBCC9BA788.jpg,吊顶挂钩,,家居装饰,Decoración del Hogar,"Shopify,Facebook Marketplace",价格由 AI 从图片识别：RD$ 35，请在审核台确认
toma-corriente-blanco-con-switch-y-25-a-os-de-garant-a,Toma corriente blanco con switch y 25 años de garantía,"Toma corriente blanco con switch y 25 años de garantía

📦 Características:
• Blanco
• Con interruptor
• Garantía de 25 años

✨ Estado: Nuevo
🚚 Disponible para entrega o recogida

🛒 VivaBien — Tu tienda de confianza en República Dominicana",VivaBien,Herramientas y Ferretería,工具五金,TRUE,VBCCD8BA47,70.00,10,VBCCD8BA47.jpg,墙壁插座,,工具五金,Herramientas y Ferretería,"Shopify,Facebook Marketplace",价格由 AI 从图片识别：RD$ 70，请在审核台确认
15cm-palitos-de-madera-50-unids-pa-manualidades,15cm palitos de madera 50 unids pa manualidades,,VivaBien,Papelería y Oficina,文具办公,TRUE,VBCE023BDB,,10,VBCE023BDB.jpg,巨型木棒（50根）,,文具办公,Papelería y Oficina,"Shopify,Facebook Marketplace",
perfume-en-frasco-transparente-con-tapa-dorada-elegante,Perfume en frasco transparente con tapa dorada elegante,"Perfume en frasco transparente con tapa dorada elegante

📦 Características:
• Cuerpo de botella transparente
• tapa dorada
• Perfume

✨ Estado: Nuevo
🚚 Disponible para entrega o recogida

🛒 VivaBien — Tu tienda de confianza en República Dominicana",VivaBien,Belleza y Cuidado Personal,美容个护,TRUE,VBCE09BC7E,315.00,10,VBCE09BC7E.jpg,香水瓶,,美容个护,Belleza y Cuidado Personal,"Shopify,Facebook Marketplace",
panel-de-enchufe-con-bloqueo-infantil-alta-calidad-y-s-per-d,"Panel de enchufe con bloqueo infantil, alta calidad y súper duradero","Panel de enchufe con bloqueo infantil, alta calidad y súper duradero

📦 Características:
• Bloqueo infantil
• Alta calidad
• Estructura duradera

✨ Estado: Nuevo
🚚 Disponible para entrega o recogida

🛒 VivaBien — Tu tienda de confianza en República Dominicana",VivaBien,Herramientas y Ferretería,工具五金,TRUE,VBCE873268,90.00,10,VBCE873268.jpg,插座面板,,工具五金,Herramientas y Ferretería,"Shopify,Facebook Marketplace",价格由 AI 从图片识别：RD$ 90，请在审核台确认
mouse-gaming-rat-n-gamer-dpi-1200-usb-blanco-con-luces,Mouse gaming / ratón gamer DPI 1200 USB blanco con luces,"Mouse gaming / ratón gamer DPI 1200 USB blanco con luces

📦 Características:
• DPI 1200
• puerto USB
• Blanco
• Con iluminación

✨ Estado: Nuevo
🚚 Disponible para entrega o recogida

🛒 VivaBien — Tu tienda de confianza en República Dominicana",VivaBien,Electrónicos y Tecnología,电子数码,TRUE,VBCECAFF4D,215.00,10,VBCECAFF4D.jpg,游戏鼠标,,电子数码,Electrónicos y Tecnología,"Shopify,Facebook Marketplace",价格由 AI 从图片识别：RD$ 215，请在审核台确认
portaretrato-marco-de-fotos-blanco-5-piezas-para-pared,Portaretrato / marco de fotos blanco 5 piezas para pared,"Portaretrato / marco de fotos blanco 5 piezas para pared

📦 Características:
• Blanco
• combinación de varios marcos
• Diseño para colgar en pared

✨ Estado: Nuevo
🚚 Disponible para entrega o recogida

🛒 VivaBien — Tu tienda de confianza en República Dominicana",VivaBien,Decoración del Hogar,家居装饰,TRUE,VBCEF232E4,450.00,10,VBCEF232E4.jpg,爱心相框,,家居装饰,Decoración del Hogar,"Shopify,Facebook Marketplace",价格由 AI 从图片识别：RD$ 180，请在审核台确认
candado-candao-de-seguridad-50mm-acero-inoxidable,Candado / candao de seguridad 50mm acero inoxidable,"Candado / candao de seguridad 50mm acero inoxidable

📦 Características:
• 50mm
• material de acero inoxidable
• Alta seguridad

✨ Estado: Nuevo
🚚 Disponible para entrega o recogida

🛒 VivaBien — Tu tienda de confianza en República Dominicana",VivaBien,Herramientas y Ferretería,工具五金,TRUE,VBCF7BC894,170.00,10,VBCF7BC894.jpg,防盗挂锁,,工具五金,Herramientas y Ferretería,"Shopify,Facebook Marketplace",价格由 AI 从图片识别：RD$ 170，请在审核台确认
frasco-gotero-envase-de-vidrio-mbar-con-tapa,Frasco gotero / envase de vidrio ámbar con tapa,"Frasco gotero / envase de vidrio ámbar con tapa con gotero

📦 Características:
• Capacidad desconocida
• Vidrio marrón
• Con gotero

✨ Estado: Nuevo
🚚 Disponible para entrega o recogida

🛒 VivaBien — Tu tienda de confianza en República Dominicana",VivaBien,Belleza y Cuidado Personal,美容个护,TRUE,VBCFF0F6D2,80.00,10,VBCFF0F6D2.jpg,棕色滴管瓶,,美容个护,Belleza y Cuidado Personal,"Shopify,Facebook Marketplace",价格由 AI 从图片识别：RD$ 80，请在审核台确认
gel-fijador-spray-para-pelo-fuerte-no-pegajoso-6-oz,Gel / fijador / spray para pelo fuerte no pegajoso 6 oz,"Gel / fijador / spray para pelo fuerte no pegajoso 6 oz

📦 Características:
• 6 oz (170 g)
• Fijación fuerte
• apto para estilo vertical
• No pegajoso

✨ Estado: Nuevo
🚚 Disponible para entrega o recogida

🛒 VivaBien — Tu tienda de confianza en República Dominicana",VivaBien,Belleza y Cuidado Personal,美容个护,TRUE,VBD0010451,650.00,10,VBD0010451.jpg,发胶造型,,美容个护,Belleza y Cuidado Personal,"Shopify,Facebook Marketplace",价格由 AI 从图片识别：RD$ 650，请在审核台确认
curler-de-pesta-as-metalero-mango-negro-rizo-natural,"Curler de pestañas metalero, mango negro, rizo natural","Curler de pestañas metalero, mango negro, rizo natural

📦 Características:
• cuerpo metálico
• Mango negro
• Rizador de pestañas

✨ Estado: Nuevo
🚚 Disponible para entrega o recogida

🛒 VivaBien — Tu tienda de confianza en República Dominicana",VivaBien,Belleza y Cuidado Personal,美容个护,TRUE,VBD0181F0A,130.00,10,VBD0181F0A.jpg,睫毛夹,,美容个护,Belleza y Cuidado Personal,"Shopify,Facebook Marketplace","品名由豆包识图生成 conf=0.90，卖点:['金属夹身', '黑色手柄', '卷翘睫毛']"
figura-decorativa-met-lica-adorno-de-metal-dorado,Figura decorativa metálica / adorno de metal dorado,"Figura decorativa metálica / adorno de metal dorado

📦 Características:
• color dorado
• material metálico

✨ Estado: Nuevo
🚚 Disponible para entrega o recogida

🛒 VivaBien — Tu tienda de confianza en República Dominicana",VivaBien,Decoración del Hogar,家居装饰,TRUE,VBD06134FB,320.00,10,VBD06134FB.jpg,金属人形摆件,,家居装饰,Decoración del Hogar,"Shopify,Facebook Marketplace",价格由 AI 从图片识别：RD$ 320，请在审核台确认
tape-el-ctrico-cinta-aislante-pvc-20m-0-15mm-de-grosor,Tape eléctrico / cinta aislante PVC 20m 0.15mm de grosor,"Tape eléctrico / cinta aislante PVC 20m 0.15mm de grosor

📦 Características:
• material PVC
• 0.15mm grosor
• Longitud de 20 metros

✨ Estado: Nuevo
🚚 Disponible para entrega o recogida

🛒 VivaBien — Tu tienda de confianza en República Dominicana",VivaBien,Herramientas y Ferretería,工具五金,TRUE,VBD0DB3074,50.00,10,VBD0DB3074.jpg,电工胶带,,工具五金,Herramientas y Ferretería,"Shopify,Facebook Marketplace",价格由 AI 从图片识别：RD$ 50，请在审核台确认
estufa-de-gas-fog-n-doble-autom-tico-resistente,Estufa de gas / fogón doble automático resistente,"Estufa de gas / fogón doble automático resistente

📦 Características:
• Doble cabezal
• Encendido automático
• Soporte de olla duradero
• Cuerpo grueso

✨ Estado: Nuevo
🚚 Disponible para entrega o recogida

🛒 VivaBien — Tu tienda de confianza en República Dominicana",VivaBien,Cocina y Hogar,厨房家居,TRUE,VBD0E564F6,1980.00,10,VBD0E564F6.jpg,双头燃气灶,,厨房家居,Cocina y Hogar,"Shopify,Facebook Marketplace",⚠ 图片可能拍反，价格从旋转图中识别 | 价格由 AI 从图片识别：RD$ 350，请在审核台确认
set-de-fragancia-con-spray-y-gel-de-ba-o-75ml-elegante-empaq,"Set de fragancia con spray y gel de baño 75ml, elegante empaque platea","Set de fragancia con spray y gel de baño 75ml, elegante empaque platea

📦 Características:
• 75ml
• Spray aromático
• gel de baño
• empaque plateado

✨ Estado: Nuevo
🚚 Disponible para entrega o recogida

🛒 VivaBien — Tu tienda de confianza en República Dominicana",VivaBien,Belleza y Cuidado Personal,美容个护,TRUE,VBD0FE2318,295.00,10,VBD0FE2318.jpg,未来机器人香氛套装,,美容个护,Belleza y Cuidado Personal,"Shopify,Facebook Marketplace",
perfume-spray-50ml-con-tapa-dorada-ideal-para-regalo,Perfume spray 50ml con tapa dorada ideal para regalo,"Perfume spray 50ml con tapa dorada ideal para regalo

📦 Características:
• 50ml
• tapa dorada
• Spray aromático

✨ Estado: Nuevo
🚚 Disponible para entrega o recogida

🛒 VivaBien — Tu tienda de confianza en República Dominicana",VivaBien,Belleza y Cuidado Personal,美容个护,TRUE,VBD13C9AD8,145.00,10,VBD13C9AD8.jpg,香水喷雾,,美容个护,Belleza y Cuidado Personal,"Shopify,Facebook Marketplace",
adorno-oso-dorado-figura-cer-mica-decorativa,Adorno oso dorado / figura cerámica decorativa,"Adorno oso dorado / figura cerámica decorativa

📦 Características:
• color dorado
• Material cerámico
• Individual

✨ Estado: Nuevo
🚚 Disponible para entrega o recogida

🛒 VivaBien — Tu tienda de confianza en República Dominicana",VivaBien,Decoración del Hogar,家居装饰,TRUE,VBD1AE3985,175.00,10,VBD1AE3985.jpg,金色熊摆件,,家居装饰,Decoración del Hogar,"Shopify,Facebook Marketplace",价格由 AI 从图片识别：RD$ 175，请在审核台确认
manguera-para-lavadora-tubo-de-agua-pvc-anti-ruptura,Manguera para lavadora / tubo de agua PVC anti-ruptura,"Manguera para lavadora / tubo de agua PVC anti-ruptura

📦 Características:
• protección contra explosiones
• Antifugas
• Blanco
• material PVC

✨ Estado: Nuevo
🚚 Disponible para entrega o recogida

🛒 VivaBien — Tu tienda de confianza en República Dominicana",VivaBien,Herramientas y Ferretería,工具五金,TRUE,VBD1C75F6F,160.00,10,VBD1C75F6F.jpg,洗衣机水管,,工具五金,Herramientas y Ferretería,"Shopify,Facebook Marketplace",价格由 AI 从图片识别：RD$ 160，请在审核台确认
protector-tira-negra-para-puerta-de-carro-veh-culo,Protector / tira negra para puerta de carro / vehículo,"Protector / tira negra para puerta de carro / vehículo

📦 Características:
• Negro
• protección contra impactos
• Para puertas de autos

✨ Estado: Nuevo
🚚 Disponible para entrega o recogida

🛒 VivaBien — Tu tienda de confianza en República Dominicana",VivaBien,Herramientas y Ferretería,工具五金,TRUE,VBD2097EA0,260.00,10,VBD2097EA0.jpg,车门防撞条,,工具五金,Herramientas y Ferretería,"Shopify,Facebook Marketplace",价格由 AI 从图片识别：RD$ 250，请在审核台确认
crema-depilatoria-150ml-crema-para-remover-vello,Crema depilatoria 150ml / crema para remover vello,"Crema depilatoria 150ml / crema para remover vello

📦 Características:
• 150ml
• fórmula suave
• Retrasa el crecimiento del vello

✨ Estado: Nuevo
🚚 Disponible para entrega o recogida

🛒 VivaBien — Tu tienda de confianza en República Dominicana",VivaBien,Belleza y Cuidado Personal,美容个护,TRUE,VBD2403160,300.00,10,VBD2403160.jpg,脱毛膏,,美容个护,Belleza y Cuidado Personal,"Shopify,Facebook Marketplace",价格由 AI 从图片识别：RD$ 300，请在审核台确认
raspador-port-til-cuchilla-manual-con-hoja-intercambiable,Raspador portátil / cuchilla manual con hoja intercambiable,"Raspador portátil / cuchilla manual con hoja intercambiable

📦 Características:
• Cuchilla reemplazable
• Color naranja
• Diseño práctico

✨ Estado: Nuevo
🚚 Disponible para entrega o recogida

🛒 VivaBien — Tu tienda de confianza en República Dominicana",VivaBien,Herramientas y Ferretería,工具五金,TRUE,VBD24D7D6D,60.00,10,VBD24D7D6D.jpg,便携刮刀,,工具五金,Herramientas y Ferretería,"Shopify,Facebook Marketplace",价格由 AI 从图片识别：RD$ 60，请在审核台确认
hornilla-el-ctrica-estufa-el-ctrica-1000w-155mm,Hornilla eléctrica / estufa eléctrica 1000W 155mm,"Hornilla eléctrica / estufa eléctrica 1000W 155mm

📦 Características:
• 1 unidad
• 155mm
• 1000W
• Protección contra sobrecalentamiento
• Revestimiento antiadherente

✨ Estado: Nuevo
🚚 Disponible para entrega o recogida

🛒 VivaBien — Tu tienda de confianza en República Dominicana",VivaBien,Cocina y Hogar,厨房家居,TRUE,VBD2C06714,415.00,10,VBD2C06714.jpg,电热单头炉,,厨房家居,Cocina y Hogar,"Shopify,Facebook Marketplace",价格由 AI 从图片识别：RD$ 415，请在审核台确认
rastrillo-afeitadora-de-hombre-3-hojas-con-aloe-vera,Rastrillo / afeitadora de hombre 3 hojas con aloe vera,"Rastrillo / afeitadora de hombre 3 hojas con aloe vera

📦 Características:
• Cuchillas fabricadas en Corea
• hoja de tres capas
• barra de aloe lubricante

✨ Estado: Nuevo
🚚 Disponible para entrega o recogida

🛒 VivaBien — Tu tienda de confianza en República Dominicana",VivaBien,Belleza y Cuidado Personal,美容个护,TRUE,VBD2FF2A12,100.00,10,VBD2FF2A12.jpg,男士剃须刀,,美容个护,Belleza y Cuidado Personal,"Shopify,Facebook Marketplace",价格由 AI 从图片识别：RD$ 100，请在审核台确认
l-mpara-mata-mosquitos-luz-anti-zancudos-360-blanca,Lámpara mata mosquitos / luz anti zancudos 360° blanca,"Lámpara mata mosquitos / luz anti zancudos 360° blanca

📦 Características:
• Fuente de luz de 360 grados
• Blanco
• Función de atrapa mosquitos electrónico

✨ Estado: Nuevo
🚚 Disponible para entrega o recogida

🛒 VivaBien — Tu tienda de confianza en República Dominicana",VivaBien,Herramientas y Ferretería,工具五金,TRUE,VBD34629FB,325.00,10,VBD34629FB.jpg,灭蚊灯,,工具五金,Herramientas y Ferretería,"Shopify,Facebook Marketplace",
